432,Entertainment: Books,medium,Welche Buchreihe von Jim Butcher handelt von einem Zauberer im modernen Chicago?,Die Dresdener Akten,Ein Hut in der Zeit,Die Schlackentürme,Mein Leben als Teenager-Zauberer,2022-09-03 11:44:52.0,2022-09-03 11:44:52.0
433,Entertainment: Japanese Anime & Manga,medium,"Wie viele Trans-Waffen wurden in der ""To Love-Ru""-Serie erschaffen?",3,1,2,4,2022-09-03 11:44:52.0,2022-09-03 11:44:52.0
434,Celebrities,medium,In welcher dieser Fernsehsendungen trat der Koch Gordon Ramsay nicht auf?,Auktionsjäger,Ramsay's Kitchen Nightmares,Hotel Hölle,Hell's Kitchen,2022-09-03 11:44:52.0,2022-09-03 11:44:52.0
435,Entertainment: Video Games,medium,Was war die wichtigste Währung im Club Penguin?,Münzen,Briefmarken,Tickets,Edelsteine,2022-09-03 11:44:53.0,2022-09-03 11:44:53.0
436,History,medium,Die Minigun wurde 1960 von welchem Hersteller entwickelt.,General Electric,Colt Feuerwaffen,Heckler & Koch,Sig Sauer,2022-09-03 11:44:53.0,2022-09-03 11:44:53.0
437,General Knowledge,medium,"Wie war der ursprüngliche Name der Suchmaschine ""Google""?",BackRub,CatMassage,SearchPro,Netscape Navigator,2022-09-03 11:44:53.0,2022-09-03 11:44:53.0
438,History,medium,Von welchem Flugzeugträger startete der Doolitte Raid am 18. April 1942 während des Zweiten Weltkriegs?,USS Hornet,USS Enterprise,USS Lexington,USS Saratoga,2022-09-03 11:44:53.0,2022-09-03 11:44:53.0
439,Entertainment: Video Games,medium,Welcher dieser Charaktere hat die Super Smash Bros. Fighter-Wahl 2015 gewonnen?,Bayonetta,Wolke,Ryu,Megaman,2022-09-03 11:44:53.0,2022-09-03 11:44:53.0
440,Entertainment: Japanese Anime & Manga,hard,Welches Studio hat Afro Samurai animiert?,Gonzo,Kyoto Animation,xebec,Produktion I.G,2022-09-03 11:44:53.0,2022-09-03 11:44:53.0
441,Entertainment: Television,easy,"Wie lautet der Geburtsname von Donald Draper in der Fernsehserie ""Mad Men""?","Richard ""Dick"" Whitman",Donald Draper,John Ashbury,"Michael ""Mikey"" Wilhelm",2022-09-03 11:44:53.0,2022-09-03 11:44:53.0
442,General Knowledge,hard,"Nach der Malvenblume benannt, ist Mauve ein Farbton von was?",Lila,Rot,Braun,Rosa,2022-09-03 11:44:54.0,2022-09-03 11:44:54.0
443,Entertainment: Music,medium,Welche elektronische Musikgruppe gründete Liam Howlett im Jahr 1990?,Das Wunderkind,Die chemischen Brüder,Die Kristallmethode,Infizierter Pilz,2022-09-03 11:44:54.0,2022-09-03 11:44:54.0
444,Entertainment: Television,easy,"Wer erschoss in ""Rick And Morty"" in der Folge ""Total Rickall"" ""Mr. Poopybutthole""?",Beth,Rick,Jerry,Morty,2022-09-03 11:44:54.0,2022-09-03 11:44:54.0
445,Entertainment: Music,medium,Laut der RIAA: Welcher Künstler hat die meisten Alben pro Million verkauft?,Die Beatles,Elvis Presley,Michael Jackson,Pink Floyd,2022-09-03 11:44:54.0,2022-09-03 11:44:54.0
446,Science & Nature,hard,Welche wissenschaftliche Einheit ist nach einem italienischen Adligen benannt?,Volt,Pascal,Ohm,Hertz,2022-09-03 11:44:54.0,2022-09-03 11:44:54.0
447,Vehicles,hard,"Welcher Autohersteller hat sein Patent für den Sicherheitsgurt verschenkt, um Leben zu retten?",Volvo,Ferrari,Ford,Renault,2022-09-03 11:44:54.0,2022-09-03 11:44:54.0
448,Entertainment: Japanese Anime & Manga,medium,Welches Studio hat Cowboy Bebop gemacht?,Sonnenaufgang,Knochen,Madhouse,Pierriot,2022-09-03 11:44:54.0,2022-09-03 11:44:54.0
449,Entertainment: Television,medium,Wer von den 3 Tots in Tots TV spricht Französisch in der britischen Version und Spanisch in der US-Version?,Tilly,Tom,Winzig,Nichts von alledem,2022-09-03 11:44:54.0,2022-09-03 11:44:54.0
450,Sports,medium,Wer hat den Großen Preis von Monaco 2018 gewonnen?,Daniel Ricciardo,Sebastian Vettel,Kimi Räikkönen,Lewis Hamilton,2022-09-03 11:44:54.0,2022-09-03 11:44:54.0
451,Entertainment: Television,easy,Wie heißt der Sohn von Alan Harper in Two and a Half Men?,Jake,John,Jeremy,James,2022-09-03 11:44:55.0,2022-09-03 11:44:55.0
452,Science: Computers,hard,Wer ist der Gründer von Palantir?,Peter Thiel,Mark Zuckerberg,Marc Benioff,Jack Dorsey,2022-09-03 11:44:55.0,2022-09-03 11:44:55.0
453,Entertainment: Video Games,medium,Killing Floor begann als Mod für welches Unreal Engine 2-Spiel?,Unreal Tournament 2004,Deus Ex: Unsichtbarer Krieg,Unreal Tournament 3,Post,2022-09-03 11:44:55.0,2022-09-03 11:44:55.0
454,Entertainment: Video Games,medium,Wie sollte die Figur Kirby ursprünglich heißen?,Popopo,Dedede,Waddle Dee,Prinz Puff,2022-09-03 11:44:55.0,2022-09-03 11:44:55.0
455,Science: Computers,easy,"Was ist in jeder Programmiersprache die gängigste Methode, um durch ein Array zu iterieren?",'For'-Schleifen,'If'-Anweisungen,'Do-while'-Schleifen,'While'-Schleifen,2022-09-03 11:44:55.0,2022-09-03 11:44:55.0
456,Science & Nature,medium,Welche Farbe hat nicht oxidiertes Blut?,Rot,Blau,Lila,Grün,2022-09-03 11:44:55.0,2022-09-03 11:44:55.0
457,General Knowledge,medium,"Rolex ist ein Unternehmen, das sich auf welche Art von Produkten spezialisiert hat?",Uhren,Autos,Computer,Sportgeräte,2022-09-03 11:44:56.0,2022-09-03 11:44:56.0
458,Entertainment: Television,medium,"Wie heißt das Instrument der Allman Brothers Band, das als Titel für die BBC-Autosendung ""Top Gear"" verwendet wird?",Jessica,Angela,Erica,Sandra,2022-09-03 11:44:56.0,2022-09-03 11:44:56.0
459,Geography,medium,Welche Stadt ist die Hauptstadt der Schweiz?,Bern,Zürich,Frankfurt,Wien,2022-09-03 11:44:56.0,2022-09-03 11:44:56.0
460,Politics,medium,Wer war der 40. Präsident der USA?,Ronald Reagan,Jimmy Carter,Bill Clinton,Richard Nixon,2022-09-03 11:44:56.0,2022-09-03 11:44:56.0
461,Entertainment: Video Games,medium,In welcher Länderversion von Half-Life werden die HECU-Marines durch Roboter ersetzt?,Deutschland,Japan,China,Frankreich,2022-09-03 11:44:56.0,2022-09-03 11:44:56.0
462,Geography,medium,Welche europäische Stadt hat die meisten Kanäle auf der Welt?,Birmingham,Venedig,Amsterdam,Berlin,2022-09-03 11:44:56.0,2022-09-03 11:44:56.0
463,Entertainment: Video Games,easy,Wer hat Garry's Mod gemacht?,Garry Newman,Randy Newman,Facepunch Studios,Gabe Newell,2022-09-03 11:44:56.0,2022-09-03 11:44:56.0
464,Sports,hard,Mit welchem Doppelpartner hatte John McEnroe den größten Erfolg?,Peter Fleming,Mark Woodforde,Michael Stich,Maria Carillo,2022-09-03 11:44:56.0,2022-09-03 11:44:56.0
465,Entertainment: Music,medium,Welche bekannte Rockband hat einen einarmigen Schlagzeuger?,Def Leppard,Die Beatles,Lynyrd Skynyrd,Ausländer,2022-09-03 11:44:56.0,2022-09-03 11:44:56.0
466,Entertainment: Film,medium,"Dieser Film enthält das Zitat: ""Ich liebe den Geruch von Napalm am Morgen!""",Apocalypse Now,Zug,Der Hirschjäger,Full Metal Jacket,2022-09-03 11:44:57.0,2022-09-03 11:44:57.0
467,Geography,easy,Was ist der 15. Buchstabe des griechischen Alphabets?,Omicron (Ο),Sigma (Σ),Pi (Π),Nu (Ν),2022-09-03 11:44:57.0,2022-09-03 11:44:57.0
468,Entertainment: Video Games,medium,"Wie heißt die Arena 4 in ""Clash Royale""?",P.E.K.K.A.s Spielhaus,Barbarenschüssel,Tal der Zauberei,Königliche Arena,2022-09-03 11:44:57.0,2022-09-03 11:44:57.0
469,Entertainment: Video Games,easy,Welcher der folgenden Charaktere ist NICHT spielbar im Videospiel Overwatch von 2016?,Invoker,Barmherzigkeit,Winston,Zenyatta,2022-09-03 11:44:57.0,2022-09-03 11:44:57.0
470,Entertainment: Video Games,medium,Wie viele Klassen gibt es in Team Fortress 2?,9,10,8,7,2022-09-03 11:44:57.0,2022-09-03 11:44:57.0
471,Entertainment: Music,medium,"Welcher dieser Künstler war NICHT Mitglied der elektronischen Supergruppe Swedish House Mafia, die sich 2013 aufgelöst hat?",Alesso,Steve Angello,Sebastian Ingrosso,Axwell,2022-09-03 11:44:57.0,2022-09-03 11:44:57.0
472,Science: Gadgets,easy,"Welches Schlagwort hat Apple Inc. benutzt, um die Abschaffung des Kopfhöreranschlusses zu beschreiben?",Courage,Innovation,Revolution,Tapferkeit,2022-09-03 11:44:57.0,2022-09-03 11:44:57.0
473,Entertainment: Video Games,medium,"Welcher Musikkünstler war NICHT als spielbarer Avatar in dem Spiel ""DJ Hero"" vertreten?",Dr. Dre,DJ Shadow,Daft Punk,Großmeister Flash,2022-09-03 11:44:58.0,2022-09-03 11:44:58.0
474,Entertainment: Video Games,easy,Die Startpistole des Terroristen-Teams in einem kompetitiven Spiel von Counter Strike: Global Offensive ist was?,Glock-18,Tec-9,Wüstenadler,Duale Berretas,2022-09-03 11:44:58.0,2022-09-03 11:44:58.0
475,Entertainment: Video Games,medium,"In welchem Spiel sagt eine Figur: ""Manchmal träume ich von Käse""?",Half Life 2,Team Fortress 2,Dark Souls,Serious Sam: The Second Encounter,2022-09-03 11:44:58.0,2022-09-03 11:44:58.0
476,Science & Nature,hard,"Welcher der folgenden Kunststoffe wird üblicherweise für Fensterrahmen, Dachrinnen und Abflussrohre verwendet?",Polyvinylchlorid (PVC),Polyethylen (PE),Polypropylen (PP),Polystyrol (PS),2022-09-03 11:44:58.0,2022-09-03 11:44:58.0
477,Entertainment: Film,easy,Welcher Schauspieler spielt Obi-Wan Kenobi in Star Wars Episoden I-lll?,Ewan McGregor,Alec Guinness,Hayden Christensen,Liam Neeson,2022-09-03 11:44:58.0,2022-09-03 11:44:58.0
478,Sports,easy,Welche Mannschaft hat die FIFA Fussball-Weltmeisterschaft 2014 in Brasilien gewonnen?,Deutschland,Argentinien,Brasilien,Niederlande,2022-09-03 11:44:58.0,2022-09-03 11:44:58.0
479,History,medium,Wann hat Norwegen seine Verfassung bekommen?,1814,1932,1905,1854,2022-09-03 11:44:58.0,2022-09-03 11:44:58.0
480,Geography,medium,Was ist die Hauptstadt der Seychellen?,Victoria,Luanda,N'Djamena,Tripolis,2022-09-03 11:44:58.0,2022-09-03 11:44:58.0
481,Science: Computers,medium,.at ist die Top-Level-Domain für welches Land?,Österreich,Argentinien,Australien,Angola,2022-09-03 11:44:59.0,2022-09-03 11:44:59.0
482,Vehicles,easy,"Welcher Autoreifenhersteller ist berühmt für seine ""P Zero""-Reihe?",Pirelli,Goodyear,Bridgestone,Michelin,2022-09-03 11:44:59.0,2022-09-03 11:44:59.0
483,General Knowledge,hard,Wie viel Prozent der Australierinnen und Australier wurden nach Angaben des australischen Statistikamtes 2014-2015 im Ausland geboren?,28%,13%,20%,7%,2022-09-03 11:44:59.0,2022-09-03 11:44:59.0
484,Entertainment: Video Games,hard,"Wie hoch sind die maximalen HP des Monsters ""Punchy"" in ""Starbound""?",50.000 PS,9.000.000 PS,100 PS,150.000 PS,2022-09-03 11:44:59.0,2022-09-03 11:44:59.0
485,Entertainment: Cartoon & Animations,hard,"In ""Gravity Falls"" bemerkt die Figur Bill Cipher, dass ""das Universum was ist?""",Ein Hologramm,Eine Illusion,Eine Simulation,Korrumpieren,2022-09-03 11:44:59.0,2022-09-03 11:44:59.0
486,Entertainment: Television,easy,"Wie viele Staffeln hatte die Sci-Fi-Fernsehserie ""Stargate Universe""?",2,10,5,3,2022-09-03 11:44:59.0,2022-09-03 11:44:59.0
487,Science & Nature,hard,Wo befindet sich der Musculus Gluteus Maximus?,Hintern,Arm,Kopf,Torso,2022-09-03 11:44:59.0,2022-09-03 11:44:59.0
488,General Knowledge,easy,Welches Tierkreiszeichen liegt zwischen Jungfrau und Skorpion?,Waage,Zwillinge,Taurus,Capricorn,2022-09-03 11:44:59.0,2022-09-03 11:44:59.0
489,Mythology,medium,"Die Maori glauben, dass welcher Inselstaat von Kupe gegründet wurde, der ihn unter einer langen weißen Wolke entdeckte?",neuseeland,Vanuatu,Fidschi,Hawaii,2022-09-03 11:45:00.0,2022-09-03 11:45:00.0
490,General Knowledge,easy,Was ist das Tierkreiszeichen für Zwillinge?,Zwillinge,Fisch,Skalen,Maiden,2022-09-03 11:45:00.0,2022-09-03 11:45:00.0
491,Entertainment: Music,easy,"Wer war ""Kung Fu Fighting"" im Jahr 1974?",Carl Douglas,Die Bee Gees,Hitzewelle,Kool & the Gang,2022-09-03 11:45:00.0,2022-09-03 11:45:00.0
492,Science: Computers,medium,Wie viele Tasten hat eine Standard-Windows-Tastatur?,104,64,94,76,2022-09-03 11:45:00.0,2022-09-03 11:45:00.0
493,Science & Nature,medium,Was ist die Lehre von den Zellen und Geweben von Pflanzen und Tieren?,Histologie,Mikrobiologie,Anatomie,Biochemie,2022-09-03 11:45:00.0,2022-09-03 11:45:00.0
494,Mythology,medium,"Der nordische Gott Odin hat zwei Krähen, die ""Huginn"" und ""Muninn"" heißen.  Was bedeuten ihre Namen?",Gedanke & Erinnerung,Macht & Frieden,Krieg & Lernen,Schlafen & Wachen,2022-09-03 11:45:00.0,2022-09-03 11:45:00.0
495,Sports,medium,"Aus welchem Land stammt Kabaddi, eine Kontaktsportart mit Tackling, und woher kommt sie?",Indien,Australien,Türkei,Kambodscha,2022-09-03 11:45:00.0,2022-09-03 11:45:00.0
496,Entertainment: Cartoon & Animations,hard,"Was war das erste kanonische Wort von Maggie Simpson, abgesehen von den Tracey Ullman-Shorts?",Daddy.,Sequel?,Ja!,Rostig!,2022-09-03 11:45:01.0,2022-09-03 11:45:01.0
497,Science & Nature,medium,"Was war der einzige Teil der Operation, der beim Testflug der Falcon Heavy scheiterte?",Center Core Landing,Seitliche Booster-Landung,Einsatz von Starman,Zündung und Abheben,2022-09-03 11:45:01.0,2022-09-03 11:45:01.0
498,Entertainment: Film,easy,"Welches Datum fordert der maskierte Selbstjustizler ""V"" in dem Film ""V wie Vendetta"" von den Menschen, sich zu erinnern?",5. November,6. November,4. November,5. September,2022-09-03 11:45:01.0,2022-09-03 11:45:01.0
499,Entertainment: Music,easy,Wie lautet der Name von Rivers Cuomos Frau?,Kyoko Ito,Yoko Ono,Kyary Pamyu Pamyu,LiSA,2022-09-03 11:45:01.0,2022-09-03 11:45:01.0
500,Geography,medium,Die ehemals ostpreußische Stadt Königsberg ist heute als welche russische Stadt bekannt?,Kaliningrad,Kasan,Kursk,Krasnodar,2022-09-03 11:45:01.0,2022-09-03 11:45:01.0
501,Entertainment: Video Games,medium,Wer ist der Hauptbösewicht in Kirby's Return to Dreamland?,Magolor,Landia,König Dedede,Königin Sectonia,2022-09-03 11:45:01.0,2022-09-03 11:45:01.0
502,Sports,hard,Wie oft hat Martina Navratilova die Wimbledon Singles Championship gewonnen?,Neun,Zehn,Sieben,Acht,2022-09-03 11:45:01.0,2022-09-03 11:45:01.0
503,Entertainment: Music,medium,"Wer hatte 1973 einen Hit mit dem Lied ""Hocus Pocus""?",Fokus,Pilot,Eile,AC/DC,2022-09-03 11:45:02.0,2022-09-03 11:45:02.0
504,Art,easy,Wer hat die Sixtinische Kapelle gemalt?,Michelangelo,Leonardo da Vinci,Pablo Picasso,Raphael,2022-09-03 11:45:02.0,2022-09-03 11:45:02.0
505,Geography,medium,Wie viele Bezirke gibt es in der Republik Irland?,26,32,28,30,2022-09-03 11:45:02.0,2022-09-03 11:45:02.0
506,Entertainment: Video Games,easy,"Wer ist der Protagonist in dem Spiel ""The Walking Dead: Season One""?",Lee Everett,Clementine,Kenny,Rick Grimes,2022-09-03 11:45:02.0,2022-09-03 11:45:02.0
507,Entertainment: Music,medium,Aus welchem Land kommt der Sänger Kyary Pamyu Pamyu?,Japan,Südkorea,China,Vietnam,2022-09-03 11:45:02.0,2022-09-03 11:45:02.0
508,Entertainment: Video Games,easy,"Wann wurde ""Luigi's Mansion 3"" veröffentlicht?",31. Oktober 2019,13. Januar 2019,6. September 2018,1. Oktober 2019,2022-09-03 11:45:02.0,2022-09-03 11:45:02.0
509,General Knowledge,easy,"Was ist ""Dabbing""?",Ein Tanz,Ein medizinisches Verfahren,Ein Sport,Eine Sprache,2022-09-03 11:45:03.0,2022-09-03 11:45:03.0
510,Geography,medium,Das Land Gotland liegt in welchem europäischen Land?,Schweden,Dänemark,Norwegen,Deutschland,2022-09-03 11:45:03.0,2022-09-03 11:45:03.0
511,General Knowledge,hard,Welcher der folgenden Namen ist kein anderer Name für die Aubergine?,Potimarron,Brinjal,Guineakürbis,Melongene,2022-09-03 11:45:03.0,2022-09-03 11:45:03.0
512,Sports,easy,An welchem Datum fand die Abschlussfeier der Olympischen Sommerspiele 2016 in Rio statt?,August 21,August 23,19. August,August 17,2022-09-03 11:45:03.0,2022-09-03 11:45:03.0
513,Entertainment: Film,medium,Wer spielte Freddy Kruger im Reboot von Nightmare on Elm Street 2010?,Jackie Earle Haley,Tyler Mane,Derek Mears,Gunnar Hansen,2022-09-03 11:45:03.0,2022-09-03 11:45:03.0
514,Entertainment: Cartoon & Animations,medium,"Welche Stadt beschimpfte Anger in ""Inside Out"", weil sie die Pizza ruinierte?",San Francisco,Minnesota,Washington,Kalifornien,2022-09-03 11:45:03.0,2022-09-03 11:45:03.0
515,History,medium,In welchem Jahr ereignete sich das Erdbeben und der Tsunami am Boxing Day im Indischen Ozean?,2004,2006,2008,2002,2022-09-03 11:45:04.0,2022-09-03 11:45:04.0
516,Entertainment: Music,easy,Wie lautet der Name eines Songs von Tears for Fears?,Shout,Schrei,Schrei,Shriek,2022-09-03 11:45:04.0,2022-09-03 11:45:04.0
517,Entertainment: Film,hard,"Welcher war der erste Film, in dem ein ""Wilhelm Schrei"" verwendet wurde?",Entfernte Trommeln,Der Schatz der Sierra Madre,Die Anklage am Feather River,Indiana Jones,2022-09-03 11:45:04.0,2022-09-03 11:45:04.0
518,Geography,hard,Welche Stadt ist als die Rosenhauptstadt der Welt bekannt?,"Tyler, Texas","San Diego, Kalifornien","Miami, Florida","Anaheim, Kalifornien",2022-09-03 11:45:04.0,2022-09-03 11:45:04.0
519,Geography,medium,Was ist die Hauptstadt der Slowakei?,Bratislava,Sofia,Ljubljana,Sarajevo,2022-09-03 11:45:04.0,2022-09-03 11:45:04.0
520,Entertainment: Music,hard,"""All the Boys"" von Panic! At the Disco wurde als Bonustrack auf welchem Album veröffentlicht?","Zu schräg zum Leben, zu selten zum Sterben!","Ein Fieber, das man nicht ausschwitzen kann",Tod eines Junggesellen,Laster & Tugenden,2022-09-03 11:45:04.0,2022-09-03 11:45:04.0
521,Entertainment: Comics,medium,Wer hat Die Abenteuer von Tim und Struppi geschrieben?,Hergé,E.P. Jacobs,Rin Tin Tin,Chic Young,2022-09-03 11:45:04.0,2022-09-03 11:45:04.0
522,Geography,medium,Welches ist das größte muslimische Land der Welt?,Indonesien,Pakistan,Saudi-Arabien,Iran,2022-09-03 11:45:04.0,2022-09-03 11:45:04.0
523,Geography,hard,Was ist der höchste Berg in Kanada?,Berg Logan,Mont Tremblant,Whistler Berg,Blauer Berg,2022-09-03 11:45:04.0,2022-09-03 11:45:04.0
524,Entertainment: Video Games,medium,Wer war laut der Überlieferung von Overwatch einst ein Mitglied der Deadlock-Bande?,McCree,Roadhog,Soldat 76,Junkrat,2022-09-03 11:45:05.0,2022-09-03 11:45:05.0
525,Entertainment: Music,medium,"Der afroamerikanische Schauspieler Sammy Davis Jr. war dafür bekannt, dass er bei einem Autounfall einen Teil seines Körpers verlor?",Linkes Auge,Rechtes Ohr,Rechter Mittelfinger,Nase,2022-09-03 11:45:05.0,2022-09-03 11:45:05.0
526,Entertainment: Video Games,medium,"In welchem Land wurde Eliza ""Ash"" Cohen aus ""Tom Clancy's Rainbow Six Siege"" geboren?",Israel,Vereinigte Staaten von Amerika,Mexiko,Kanada,2022-09-03 11:45:05.0,2022-09-03 11:45:05.0
527,History,medium,"Wie hieß einer der noch erhaltenen Paläste von Heinrich VIII. in der Nähe von Richmond, London?",Hampton Court,St. James's Palace,Buckingham Palast,Coughton Court,2022-09-03 11:45:05.0,2022-09-03 11:45:05.0
528,Animals,hard,"Wie heißt das kupferhaltige Protein, das für das blaue Blut des antarktischen Oktopus verantwortlich ist?",Hämocyanin,Cytochrom,Eisen,Methionin,2022-09-03 11:45:05.0,2022-09-03 11:45:05.0
529,General Knowledge,hard,In welchem Jahr wurde der RoboSapien Spielzeugroboter veröffentlicht?,2004,2000,2001,2006,2022-09-03 11:45:05.0,2022-09-03 11:45:05.0
530,Science: Mathematics,hard,Der französische Mathematiker Évariste Galois ist vor allem für seine Arbeit auf welchem Gebiet bekannt?,Galois-Theorie,Galois' fortgesetzte Brüche,Galois' Methode für PDE's,Abelsche Integration,2022-09-03 11:45:06.0,2022-09-03 11:45:06.0
531,General Knowledge,medium,"Wann wurde die Website ""Facebook"" gestartet?",2004,2005,2003,2006,2022-09-03 11:45:06.0,2022-09-03 11:45:06.0
532,Vehicles,hard,In welchem Jahr debütierte der Chevrolet LUV Mini-Truck?,1972,1982,1975,1973,2022-09-03 11:45:06.0,2022-09-03 11:45:06.0
533,Entertainment: Video Games,hard,"Welcher Künstler hat den Original-Soundtrack für ""Watch Dogs 2"" komponiert?",Hudson Mohawke,Rustie,Machinedrum,Fliegender Lotus,2022-09-03 11:45:06.0,2022-09-03 11:45:06.0
534,Entertainment: Video Games,medium,"Welches ist der Vorteil, der in der ""Call Of Duty: Zombies""-Karte ""Mob Of The Dead"" eingeführt wurde?",Elektrische Kirsche,Schnell wiederbeleben,Geierhilfe,Tombstone,2022-09-03 11:45:06.0,2022-09-03 11:45:06.0
535,Geography,medium,"Die Colchester-Überführung, auch bekannt als ""Bunny Man Bridge"", befindet sich wo?","Fairfax County, Virginia","Medford, Oregon","Braxton County, Virgina","Lemon Grove, Kalifornien",2022-09-03 11:45:06.0,2022-09-03 11:45:06.0
536,Entertainment: Video Games,medium,"In welche Rolle schlüpft der Spieler im Videospiel ""Bastion""?",Das Kind,Rucks,Zulf,Zia,2022-09-03 11:45:07.0,2022-09-03 11:45:07.0
